YMR299C,0
YBR107C,0
YPL269W,0
YML124C,0
YBR156C,0
YDR183W,0
YJL013C,0
YGR230W,0
YBL029C-A,0
YGL094C,0
YAL024C,0
YGR273C,0
YLR200W,0
YPR141C,0
YGR092W,0
YML094W,0
YOR026W,0
YLR280C,0
YGR078C,0
YPL174C,0
YDR374W-A,0
YDR150W,0
YOR265W,0
YGL216W,0
YJR053W,0
YLR254C,0
YEL061C,0
YIL152W,0
YDR254W,0
YLR381W,0
YMR055C,0
YPL018W,0
YPL241C,0
YMR138W,0
YHR152W,0
YMR285C,0
YPR046W,0
YLR315W,0
YDR106W,0
YGR276C,0
YJL179W,0
YOR058C,0
YPL253C,0
YGR238C,0
YNL153C,0
YKR054C,0
YDR383C,0
YPL155C,0
YAR014C,0
YFR046C,0
YNL148C,0
YLR104W,0
YGR188C,0
YLR107W,0
YKL025C,0
YGL086W,0
YJL030W,0
YHR158C,0
YML050W,0
YKL079W,0
YOR195W,0
YCL029C,0
YER064C,0
YEL003W,0
YDR318W,0
YDR488C,0
YBL063W,0
YLL049W,0
YOR349W,0
YER007W,0
YOR269W,0
YMR294W,0
YKR042W,8
YKL068W-A,8
YPR054W,8
YGR189C,8
YBR162C,8
YNL327W,8
YDL049C,8
YBR078W,8
YGR229C,8
YDR371W,8
YJL099W,8
YGL188C-A,8
YEL040W,8
YLR286C,8
YMR238W,8
YOR104W,8
YOR242C,8
YBL061C,8
YJL158C,8
YBR023C,8
YMR305C,8
YLR343W,8
YLR042C,8
YDR077W,8
YHR142W,8
YKL096W,8
YER124C,8
YKR027W,8
YOR299W,8
YKL046C,8
YNL300W,8
YDL219W,8
YLR330W,8
YOL132W,8
YPL221W,8
YOL030W,8
YNR067C,8
YNL192W,8
YNL322C,8
YMR215W,8
YGL028C,8
YOR386W,8
YKL096W-A,8
YAL053W,8
YPR159W,8
YNL066W,8
YMR307W,8
YKR013W,8
YLR308W,8
YCL048W,8
YDR522C,8
YKL163W,8
YGR143W,8
YOR264W,8
YGR279C,8
YLR390W-A,8
YER096W,8
YMR237W,8
YKL164C,8
YLR307W,8
YDR055W,8
YHR143W,8
YPL163C,8
YIL123W,8
YOR300W,8
YGR221C,8
YJL159W,8
YJL132W,4
YDL034W,4
YLR019W,4
YJL079C,4
YDR326C,4
YBL103C,4
YMR037C,4
YER177W,4
YGL248W,4
YER020W,4
YDR096W,4
YHR155W,4
YKL168C,4
YNL076W,4
YAL017W,4
YDR099W,4
YHR205W,4
YNL098C,4
YHR080C,4
YNL257C,4
YOL081W,4
YOR101W,4
YFL033C,4
YPL267W,4
YOR043W,4
YLL010C,4
YOR107W,4
YKL121W,4
YIL033C,4
YDL035C,4
YJR066W,4
YBR028C,4
YKL062W,4
YJL141C,4
YOL067C,4
YNL130C-A,4
YOR371C,4
YFL042C,4
YGL121C,4
YJL057C,4
YGL252C,4
YAL056W,4
YER137C,4
YOR360C,4
YOR008C,1
YHR076W,1
YLR006C,1
YDR480W,1
YBR083W,1
YNL053W,1
YBL016W,1
YPR115W,1
YMR172W,1
YDR536W,1
YBL039C-A,1
YGR040W,1
YIR019C,1
YPL177C,1
YDR247W,1
YGR014W,1
YCL032W,1
YPL049C,1
YNR031C,1
YOR208W,1
YBL056W,1
YGR097W,1
YDL006W,1
YNL199C,1
YIL036W,1
YPR075C,1
YDR103W,1
YHR211W,1
YDL230W,1
YDR162C,1
YOR161C,1
YOR028C,1
YDR259C,1
YBR276C,1
